tweet || sentiment
ملخص الوضع الان : أشغل العالم بمواضيع صغيره ..مثل ١.قيادة المرأة ٢.فتح سينما ٣.حفلات غنائية..  عشان ينسون المهم ..!! https://twitter.com/saudinews50/status/914901464425709569 …||No
@reem88_da  قلنا لكم في جزم تحسب قيادة المرأة دعاره pic.twitter.com/0zMIK53Lcw||No
#قبايل_المملكة_ترفض_قيادة_المراة_1https://twitter.com/q_omku/status/914501550516703234 …||No
١_ الغاء قيادة المرأه ٢_ ارجاع الهيئه الامر بالمعروف ونهي عن المنكر  ٣_الغاء هيئة الترفيه ما وراها الا اقامت حفلات الغنائيه امحق ترفيه||No
باقي ١٠ شهور على قيادة المرأة للسيارة.. يعني اللي تحمل الحين بعد ١٠ شهور تخلص النفاس وتطلب هديتها  سيارة الله يقدرني على فعل الخير ||No
لهذا السبب كانت قيادة المرأه ممنوعه يحسبوا ان قيادة المرأة  شقة دعاره  https://twitter.com/turk756/status/914903793699049473 …||No
مامداني اقول رأيي في قيادة المرأه الا ام كلثوم تغني في السعوديه الثقافيه  فعلا زمن السرعه||No
كلي امل في الله اولا  ثم في سيدي #خادم_الحرمين_الشريفين بانه سيصدر  #امر_ملكي ب #الغاء_قياده_المراة||No
اقصد ان الزمن كان متوقف عندنا وتونا بدينا نتحرك .. حرام مو حرام هذا شي ثاني حتى قيادة المرأة عند بعض ناس يشوفونه حرام !!! مع انه حق لهم||Yes
مقال لجدي تركي الخالد السديري  -جريدة الجزيرة- @al_jazirah    *عوامل يجب أخذها بالاعتبار في مسألة #قيادة_المرأة  للسيارة*   http://www.al-jazirah.com/2017/20171001/lp1.htm …pic.twitter.com/kI67sULrb6||Yes
#الشعب_يرفض_قياده_المراه :بناتنا السعوديات الحبوبات؛ القيادة راح تزيد من اتكال الرجل عليك ورح يوكلك بمهام كنت مرتاحة منها||No
شكلهم حيعطوني ٤  اطاارات هديه بمناسبة قيادة المرأه  @bridgestone_KSApic.twitter.com/ma3AOzOkLD||Yes
لو هو صوت بدون حركه كان قرار قياده المرأه كلام فاضي||Yes
وظائف جديدة للنساء  #قيادة_المراة_للسيارةpic.twitter.com/gBfN5O406Z||Yes
اول تغريدة لياالف الف مبروووووك لينا احنا بناااات السعوودية مبروك علينا القيادة واخيراا بعد طول انتظاار #قيادة_المرأة_السيارة_في_السعودية.pic.twitter.com/Hy8LpvobEP||Yes
شرط حصول المرأة السعودية على رخصة قيادة فوراً.. ما هو؟  http://www.sayidy.net/node/82161  #قيادة_المرأة||Yes
الله يفتح ابواب الرزق عليكم يارب كميه العطاله مو طبيعيه  واتعجب من الناشطات بس تحصلهم في قياده المراه و الولايه  مع ان اغلب البطاله من النساء #توظيف_الجامعيات_العاطلات3||Yes
د. عوض الأسمري: قيادة المرأة للمركبة يسرع في خطوات التنمية الحضارية  https://goo.gl/aq3L1W ||Yes
المرأة وليس المراءه يامتعلم يا صاحب الهشتاق، تعلم املاء اول بعدين تدخل في قرارات الحكومة، طيب؟ #الغاء_قيادة_المراءه||No
وكيلات وعميدات جامعة الملك سعود: نتطلع لإيجاد بيئة تحقق الأهداف المرجوة من قرار قيادة المرأة https://goo.gl/8ivcjp ||Yes
#بيع_مشاهدات_يوتيوب تنفيذ سريع، سرية تامة  #تعليم_نجران_يحتاج_وقفتكم #الشعب_يويد_قياده_المراه #عطر_المليون_فريهان 242pic.twitter.com/KCxPo9NAPB||Yes
زيادة متابعين ولايكات انستقرام  #السماح_للجامعيات_بالجوال #عطر_المليون_فريهان #الشعب_يويد_قياده_المراه #يرفرف_قلبي_اذا 238pic.twitter.com/hGeYpnUNQf||Yes
#زيادة_مشاهدات_يوتيوب لايكات ومشتركين  #الشعب_يويد_قياده_المراه #الريم_الماسه_اسياد #الدكتور_عبدالعزيز_حمود_المطرقه 140pic.twitter.com/1BEQ3uStun||Yes
#زيادة_مشاهدات_يوتيوب #يرفرف_قلبي_اذا #عطر_المليون_فريهان #تعليم_نجران_يحتاج_وقفتكم #الشعب_يويد_قياده_المراه 238 pic.twitter.com/0FSkJUS4Md||Yes
زيادة متابعين ولايكات انستقرام  #تعليم_نجران_يحتاج_وقفتكم #الشعب_يويد_قياده_المراه #عطر_المليون_فريهان #الريم_الماسه_اسياد 140pic.twitter.com/6EanxhQCJu||Yes
يخوان ابوي مع قيادة المرأة ويقولي الويكند الجاي بعلمك تسوقين يمين بالله جلطة جلطة ماتوقعت||Yes
#الشعب_يرفض_قياده_المراه :نعم فيه نساء مايلقون اللي يقوم عليهم ويوديهم ويجيبهم، لكن القيادة ليست الحل! هناك الاف الحلول افضل واسهل||No
انت يعني محسسني ان السيارات لكم فقط دون المراة واذا قصدك التحرش التحرش منتشر دون قياده حتى ع الاطفال وع الورعان لاحد يسوي لي فلم||Yes
عاجل تم معرفة الوسائل والطرق في تخدير الشعب قيادة المرأة للسيارة  دور السينما والملاهي والغناء والقادم أكثر pic.twitter.com/k1XcTGgxwC||No
من بعد قرار قيادة المرأة ، وأنتم تضحكون علينا والمشكلة أنتم عارفين إننا أحنا عارفين إنكم تضحكون علينا .||No
منع  قيادة المرأه||No
قيادة المرأة للسيارة ،قانون ضد التحرش بالنساء ،السماح بدخول الجوالات في الجامعات ،السماح بالسينما والقادم اجمل بإذن الله #ماذا_سيحصل_في١٠_١٠pic.twitter.com/qBPDAVyQTf||Yes
من مرحلة المنع التام الى السماح التام المفترض الحاجة تقدر بقدرها فالسيارة ليست للرفاهية(فقرن في بيوتكن) هو الاساس #الشعب_يرفض_قياده_المرأه_2||No
قيادة المرأة للسيارة: انتصار للحكمة واستجابة للمرحلة  https://goo.gl/9Pd4yK ||Yes
#الغاء_قياده_المراهَ راح يتبع قرار السماح بانه لابد اي وحده تريد تقود سياره تكشف وجهها||No
انا ماني مع اللي يرضى لأهله الخلوه مع السائق الاجنبي  ولا مع قياده المرأه  لان كلها شر في شر  الله يكفينا الشر||No
يا سمو الأمير الشعب أبد مو راضي عن هيئة الفساد ولا عن قيادة المرأة وخايف أن تفرض علية أمور تغربة عن دينة بضوابط شرعية||No
قيادة المرأة للسيارة ودور الوعي http://www.albaha24.net/42125/ ||Yes
قيادة المرأة للسيارة ودور الوعي http://www.albaha24.net/42125/ ||Yes
قيادة المرأة للسيارة ودور الوعي http://www.albaha24.net/42125/ ||Yes
#خادم_الحرمين_الشريفين قيمنا فهي لنا لا لغيرنا. ٢- نأمل ايقاف قرار قيادة المرأة للسيارة حفاظاً على الأعراض ومنعاً للفساد،||No
لأن قيادة المرأة للسيارة مؤثرة عليهم من ناحية استقدام السائقين للعمل لدينا فأكيد يهمهم يعرفون.||No
#الغاء_قياده_المراهَ طيب اذا فيه تفتيش امني وطلب هويتها وهي مغطيه وجهها كيف يعرف رجل الامن انها فلانه حسب الهويه||No
من انتم لترفظو قياده المراه لسياره لدينا ولاه ا اصدرو ذلك  اجزم المعارضين بزران بالمتوسط||Yes
#الغاء_قياده_المراهَ اكل الفصفص حبه هبه||No
قيادة المرأة للسيارة ودور الوعي http://www.albaha24.net/42127/ ||Yes
قيادة المرأة للسيارة ودور الوعي http://www.albaha24.net/42127/ ||Yes
قيادة المرأة للسيارة ودور الوعي http://www.albaha24.net/42127/ ||Yes
@KingSalman عقب قرار قيادة المرأه تسمح لي ازورك ف بيتك ؟ ودي اعشيّك مرقوق وجريش ||Yes
اهم المطالب سيدي خادم الحرمين حفظكم الله ورعاكم عودة هيئة الأمر بالمعروف والنهى عن المنكر، ثم إعادة النظر في قيادة المرأة بالرجوع للعلماء في لجنة هيئة كبار العلماء، ونسأل الله تعالى أن يجعلك ذخر للإسلام والمسلمين وأن يحفظك ويسدد خطاك ويديم الأمن والامان ونعمته على البلاد والعباد||No
دراسة د.كمال صبحي صاحب عبارة:"الغرب يعرفني وعرضواعلي الجنسية ونصف مليون ريال راتب شهري.." #الشعب_يرفض_قياده_المراه http://www.saaid.net/female/0184.htm ||No
